item,itemLabel,year,nobelPrizeLabel,article_en,article_ja,pic,sexOrGenderLabel,dateOfBirth,dateOfDeath,countryOfCitizenshipLabel
http://www.wikidata.org/entity/Q122272,リヒャルト・R・エルンスト,1991,ノーベル化学賞,https://en.wikipedia.org/wiki/Richard_R._Ernst,https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%92%E3%83%A3%E3%83%AB%E3%83%88%E3%83%BBR%E3%83%BB%E3%82%A8%E3%83%AB%E3%83%B3%E3%82%B9%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20R.%20Ernst%201980s%20%28cropped%29.jpg,男性,1933-08-14T00:00:00Z,2021-06-04T00:00:00Z,スイス
http://www.wikidata.org/entity/Q172877,アーノ・ペンジアス,1978,ノーベル物理学賞,https://en.wikipedia.org/wiki/Arno_Allan_Penzias,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%BC%E3%83%8E%E3%83%BB%E3%83%9A%E3%83%B3%E3%82%B8%E3%82%A2%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Arno%20Penzias.jpg,男性,1933-04-26T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q301438,エリック・ヴィーシャウス,1995,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Eric_F._Wieschaus,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%AA%E3%83%83%E3%82%AF%E3%83%BB%E3%83%B4%E3%82%A3%E3%83%BC%E3%82%B7%E3%83%A3%E3%82%A6%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Eric%20F.%20Wieschaus.jpg,男性,1947-06-08T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q172844,ピョートル・カピッツァ,1978,ノーベル物理学賞,https://en.wikipedia.org/wiki/Pyotr_Kapitsa,https://ja.wikipedia.org/wiki/%E3%83%94%E3%83%A7%E3%83%BC%E3%83%88%E3%83%AB%E3%83%BB%E3%82%AB%E3%83%94%E3%83%83%E3%83%84%E3%82%A1,http://commons.wikimedia.org/wiki/Special:FilePath/Pyotr%20Kapitsa%201930s.jpg,男性,1894-07-08T00:00:00Z,1984-04-08T00:00:00Z,ロシア帝国
http://www.wikidata.org/entity/Q444270,ジェームズ・ロスマン,2013,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/James_Rothman,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%83%AD%E3%82%B9%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Edward%20Rothman.jpg,男性,1950-11-03T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q170741,マンネ・シーグバーン,1924,ノーベル物理学賞,https://en.wikipedia.org/wiki/Manne_Siegbahn,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%B3%E3%83%8D%E3%83%BB%E3%82%B7%E3%83%BC%E3%82%B0%E3%83%90%E3%83%BC%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/1924%20Karl%20Manne%20Siegbahn.jpg,男性,1886-12-03T00:00:00Z,1978-09-24T00:00:00Z,スウェーデン
http://www.wikidata.org/entity/Q172840,マレー・ゲルマン,1969,ノーベル物理学賞,https://en.wikipedia.org/wiki/Murray_Gell-Mann,https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AC%E3%83%BC%E3%83%BB%E3%82%B2%E3%83%AB%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Murray%20Gell-Mann%20-%20World%20Economic%20Forum%20Annual%20Meeting%202012.jpg,男性,1929-09-15T00:00:00Z,2019-05-24T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q91410,シュテファン・ヘル,2014,ノーベル化学賞,https://en.wikipedia.org/wiki/Stefan_Hell,https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A5%E3%83%86%E3%83%95%E3%82%A1%E3%83%B3%E3%83%BB%E3%83%98%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20W%20Hell.jpg,男性,1962-12-23T00:00:00Z,,ドイツ
http://www.wikidata.org/entity/Q285062,マイケル・スタンリー・ウィッティンガム,2019,ノーベル化学賞,https://en.wikipedia.org/wiki/M._Stanley_Whittingham,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%AA%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%83%E3%83%86%E3%82%A3%E3%83%B3%E3%82%AC%E3%83%A0,http://commons.wikimedia.org/wiki/Special:FilePath/Stanley%20Whittingham%20%28portrait%29%202020.jpg,男性,1941-12-22T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q110916,白川英樹,2000,ノーベル化学賞,https://en.wikipedia.org/wiki/Hideki_Shirakawa,https://ja.wikipedia.org/wiki/%E7%99%BD%E5%B7%9D%E8%8B%B1%E6%A8%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Hideki%20Shirakawa.jpg,男性,1936-08-20T00:00:00Z,,日本
http://www.wikidata.org/entity/Q271703,アルフレッド・ハーシー,1969,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Alfred_Hershey,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%95%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%83%8F%E3%83%BC%E3%82%B7%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Hershey.jpg,男性,1908-12-04T00:00:00Z,1997-05-22T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q298707,ペイトン・ラウス,1966,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Francis_Peyton_Rous,https://ja.wikipedia.org/wiki/%E3%83%9A%E3%82%A4%E3%83%88%E3%83%B3%E3%83%BB%E3%83%A9%E3%82%A6%E3%82%B9,,男性,1879-10-05T00:00:00Z,1970-02-16T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q110925,バリー・シャープレス,2022,ノーベル化学賞,https://en.wikipedia.org/wiki/Karl_Barry_Sharpless,https://ja.wikipedia.org/wiki/%E3%83%90%E3%83%AA%E3%83%BC%E3%83%BB%E3%82%B7%E3%83%A3%E3%83%BC%E3%83%97%E3%83%AC%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Barry%20Sharpless%2002.jpg,男性,1941-04-28T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q295700,ロドニー・ロバート・ポーター,1972,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Rodney_Robert_Porter,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%83%89%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%AD%E3%83%90%E3%83%BC%E3%83%88%E3%83%BB%E3%83%9D%E3%83%BC%E3%82%BF%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Rodney%20Robert%20Porter.jpg,男性,1917-10-08T00:00:00Z,1985-09-06T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q317877,アブドゥルラザク・グルナ,2021,ノーベル文学賞,https://en.wikipedia.org/wiki/Abdulrazak_Gurnah,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%96%E3%83%89%E3%82%A5%E3%83%AB%E3%83%A9%E3%82%B6%E3%82%AF%E3%83%BB%E3%82%B0%E3%83%AB%E3%83%8A,http://commons.wikimedia.org/wiki/Special:FilePath/Gurnah%202022.JPG,男性,1948-12-20T00:00:00Z,,イギリス
http://www.wikidata.org/entity/Q202152,アンドリュー・ファイアー,2006,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Andrew_Fire,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%B3%E3%83%89%E3%83%AA%E3%83%A5%E3%83%BC%E3%83%BB%E3%83%95%E3%82%A1%E3%82%A4%E3%82%A2%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Andrew%20Fire%2C%20Stanford%20University.jpg,男性,1959-04-27T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q295706,ダニエル・ネイサンズ,1978,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Daniel_Nathans,https://ja.wikipedia.org/wiki/%E3%83%80%E3%83%8B%E3%82%A8%E3%83%AB%E3%83%BB%E3%83%8D%E3%82%A4%E3%82%B5%E3%83%B3%E3%82%BA,,男性,1928-10-30T00:00:00Z,1999-11-16T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q82248,ジョン・ゴールズワージー,1932,ノーベル文学賞,https://en.wikipedia.org/wiki/John_Galsworthy,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BB%E3%82%B4%E3%83%BC%E3%83%AB%E3%82%BA%E3%83%AF%E3%83%BC%E3%82%B8%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Galsworthy%202.jpg,男性,1867-08-14T00:00:00Z,1933-01-31T00:00:00Z,グレートブリテン及びアイルランド連合王国
http://www.wikidata.org/entity/Q310485,エドワード・ドナル・トーマス,1990,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/E._Donnall_Thomas,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%89%E3%83%AF%E3%83%BC%E3%83%89%E3%83%BB%E3%83%89%E3%83%8A%E3%83%AB%E3%83%BB%E3%83%88%E3%83%BC%E3%83%9E%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Donnall%20%22Don%22%20Thomas.jpg,男性,1920-03-15T00:00:00Z,2012-10-20T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q311358,J・マイケル・ビショップ,1989,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/J._Michael_Bishop,https://ja.wikipedia.org/wiki/J%E3%83%BB%E3%83%9E%E3%82%A4%E3%82%B1%E3%83%AB%E3%83%BB%E3%83%93%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97,http://commons.wikimedia.org/wiki/Special:FilePath/Nci-vol-8172-300%20j%20michael%20bishop.jpg,男性,1936-02-22T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q295644,デイヴィッド・ヒューベル,1981,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/David_H._Hubel,https://ja.wikipedia.org/wiki/%E3%83%87%E3%82%A4%E3%83%B4%E3%82%A3%E3%83%83%E3%83%89%E3%83%BB%E3%83%92%E3%83%A5%E3%83%BC%E3%83%99%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/DHUBEL.jpg,男性,1926-02-27T00:00:00Z,2013-09-22T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q157701,ヤロスラフ・ヘイロフスキー,1959,ノーベル化学賞,https://en.wikipedia.org/wiki/Jaroslav_Heyrovsk%C3%BD,https://ja.wikipedia.org/wiki/%E3%83%A4%E3%83%AD%E3%82%B9%E3%83%A9%E3%83%95%E3%83%BB%E3%83%98%E3%82%A4%E3%83%AD%E3%83%95%E3%82%B9%E3%82%AD%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Heyrovsky%20Jaroslav%20crop.jpg,男性,1890-12-20T00:00:00Z,1967-03-27T00:00:00Z,チェコスロバキア
http://www.wikidata.org/entity/Q165969,イジドール・イザーク・ラービ,1944,ノーベル物理学賞,https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%B8%E3%83%89%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%A4%E3%82%B6%E3%83%BC%E3%82%AF%E3%83%BB%E3%83%A9%E3%83%BC%E3%83%93,http://commons.wikimedia.org/wiki/Special:FilePath/II%20Rabi.jpg,男性,1898-07-29T00:00:00Z,1988-01-11T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q309977,ティモシー・ハント,2001,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Tim_Hunt,https://ja.wikipedia.org/wiki/%E3%83%86%E3%82%A3%E3%83%A2%E3%82%B7%E3%83%BC%E3%83%BB%E3%83%8F%E3%83%B3%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Tim%20hunt.jpg,男性,1943-02-19T00:00:00Z,,イギリス
http://www.wikidata.org/entity/Q310131,トーマス・ハックル・ウェーラー,1954,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Thomas_Huckle_Weller,https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%BC%E3%83%9E%E3%82%B9%E3%83%BB%E3%83%8F%E3%83%83%E3%82%AF%E3%83%AB%E3%83%BB%E3%82%A6%E3%82%A7%E3%83%BC%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Huckle%20Weller%20nobel.jpg,男性,1915-06-15T00:00:00Z,2008-08-23T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q170676,ロジャー・コーンバーグ,2006,ノーベル化学賞,https://en.wikipedia.org/wiki/Roger_D._Kornberg,https://ja.wikipedia.org/wiki/%E3%83%AD%E3%82%B8%E3%83%A3%E3%83%BC%E3%83%BB%E3%82%B3%E3%83%BC%E3%83%B3%E3%83%90%E3%83%BC%E3%82%B0,http://commons.wikimedia.org/wiki/Special:FilePath/Roger.Kornberg.JPG,男性,1947-04-24T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q273223,ジョン・C・エックルス,1963,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/John_Eccles_(neurophysiologist),https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%B3%E3%83%BBC%E3%83%BB%E3%82%A8%E3%83%83%E3%82%AF%E3%83%AB%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Sir%20John%20Eccles%20Wellcome%20L0026812.jpg,男性,1903-01-27T00:00:00Z,1997-05-02T00:00:00Z,オーストラリア
http://www.wikidata.org/entity/Q121180,ヴワディスワフ・レイモント,1924,ノーベル文学賞,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_Reymont,https://ja.wikipedia.org/wiki/%E3%83%B4%E3%83%AF%E3%83%87%E3%82%A3%E3%82%B9%E3%83%AF%E3%83%95%E3%83%BB%E3%83%AC%E3%82%A4%E3%83%A2%E3%83%B3%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Wyczolkowski-portretReymonta.jpg,男性,1867-05-07T00:00:00Z,1925-12-05T00:00:00Z,ロシア帝国
http://www.wikidata.org/entity/Q201470,リチャード・E・テイラー,1990,ノーベル物理学賞,https://en.wikipedia.org/wiki/Richard_E._Taylor,https://ja.wikipedia.org/wiki/%E3%83%AA%E3%83%81%E3%83%A3%E3%83%BC%E3%83%89%E3%83%BBE%E3%83%BB%E3%83%86%E3%82%A4%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Richard%20E.%20Taylor.jpg,男性,1929-11-02T00:00:00Z,2018-02-22T00:00:00Z,カナダ
http://www.wikidata.org/entity/Q296423,アルフレッド・ギルマン,1994,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Alfred_G._Gilman,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%95%E3%83%AC%E3%83%83%E3%83%89%E3%83%BB%E3%82%AE%E3%83%AB%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Alfred%20Goodman%20Gilman%20%28cropped%29.jpg,男性,1941-07-01T00:00:00Z,2015-12-23T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q310487,ジョージ・ヒッチングス,1988,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/George_H._Hitchings,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%83%A7%E3%83%BC%E3%82%B8%E3%83%BB%E3%83%92%E3%83%83%E3%83%81%E3%83%B3%E3%82%B0%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/George%20H.%20Hitchings%201988.jpg,男性,1905-04-18T00:00:00Z,1998-02-27T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q309979,ポール・グリーンガード,2000,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Paul_Greengard,https://ja.wikipedia.org/wiki/%E3%83%9D%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%AC%E3%83%BC%E3%83%89,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Greengard.jpg,男性,1925-12-11T00:00:00Z,2019-04-13T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q204733,ゲルティー・コリ,1947,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Gerty_Cori,https://ja.wikipedia.org/wiki/%E3%82%B2%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC%E3%83%BB%E3%82%B3%E3%83%AA,http://commons.wikimedia.org/wiki/Special:FilePath/Gerty%20Theresa%20Cori.jpg,女性,1896-08-15T00:00:00Z,1957-10-26T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q83059,ソール・ベロー,1976,ノーベル文学賞,https://en.wikipedia.org/wiki/Saul_Bellow,https://ja.wikipedia.org/wiki/%E3%82%BD%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%99%E3%83%AD%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Saul%20Bellow%20%28Herzog%20portrait%29.jpg,男性,1915-06-10T00:00:00Z,2005-04-05T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q201506,クリフォード・シャル,1994,ノーベル物理学賞,https://en.wikipedia.org/wiki/Clifford_Shull,https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%AA%E3%83%95%E3%82%A9%E3%83%BC%E3%83%89%E3%83%BB%E3%82%B7%E3%83%A3%E3%83%AB,http://commons.wikimedia.org/wiki/Special:FilePath/Wollan%20and%20Shull%201949%20%28cropped%29.jpg,男性,1915-09-23T00:00:00Z,2001-03-31T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q172254,イリヤ・メチニコフ,1908,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/%C3%89lie_Metchnikoff,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%AA%E3%83%A4%E3%83%BB%E3%83%A1%E3%83%81%E3%83%8B%E3%82%B3%E3%83%95,http://commons.wikimedia.org/wiki/Special:FilePath/Ilya%20Mechnikov%20nobel.jpg,男性,1845-05-15T00:00:00Z,1916-07-16T00:00:00Z,ロシア帝国
http://www.wikidata.org/entity/Q83598,ハーマン・J・マラー,1946,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Hermann_Joseph_Muller,https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%BC%E3%83%9E%E3%83%B3%E3%83%BBJ%E3%83%BB%E3%83%9E%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/HJ%20Muller%201952.jpg,男性,1890-12-21T00:00:00Z,1967-04-05T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q123014,アルフレート・ヴェルナー,1913,ノーベル化学賞,https://en.wikipedia.org/wiki/Alfred_Werner,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%83%95%E3%83%AC%E3%83%BC%E3%83%88%E3%83%BB%E3%83%B4%E3%82%A7%E3%83%AB%E3%83%8A%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/%28UAZ%29%20AB.1.1093%20Werner.tif,男性,1866-12-12T00:00:00Z,1919-11-15T00:00:00Z,フランス
http://www.wikidata.org/entity/Q172466,スティーブン・チュー,1997,ノーベル物理学賞,https://en.wikipedia.org/wiki/Steven_Chu,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%96%E3%83%B3%E3%83%BB%E3%83%81%E3%83%A5%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Steven%20Chu%20official%20DOE%20portrait.jpg,男性,1948-02-28T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q165823,イオルゴス・セフェリス,1963,ノーベル文学賞,https://en.wikipedia.org/wiki/Giorgos_Seferis,https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%AA%E3%83%AB%E3%82%B4%E3%82%B9%E3%83%BB%E3%82%BB%E3%83%95%E3%82%A7%E3%83%AA%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgos%20Seferis%201963.jpg,男性,1900-03-13T00:00:00Z,1971-09-20T00:00:00Z,ギリシャ
http://www.wikidata.org/entity/Q274128,ジェフリー・ウィルキンソン,1973,ノーベル化学賞,https://en.wikipedia.org/wiki/Geoffrey_Wilkinson,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%82%A7%E3%83%95%E3%83%AA%E3%83%BC%E3%83%BB%E3%82%A6%E3%82%A3%E3%83%AB%E3%82%AD%E3%83%B3%E3%82%BD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Geoffrey%20Wilkinson%20ca.%201976.png,男性,1921-07-14T00:00:00Z,1996-09-26T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q84405,カール・ラントシュタイナー,1930,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Karl_Landsteiner,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%AB%E3%83%BB%E3%83%A9%E3%83%B3%E3%83%88%E3%82%B7%E3%83%A5%E3%82%BF%E3%82%A4%E3%83%8A%E3%83%BC,,男性,1868-06-14T00:00:00Z,1943-06-26T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q274123,エドワード・ルイス,1995,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Edward_B._Lewis,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%89%E3%83%AF%E3%83%BC%E3%83%89%E3%83%BB%E3%83%AB%E3%82%A4%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Ed%20Lewis%201986.png,男性,1918-05-20T00:00:00Z,2004-07-21T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q309814,ピーター・ドハーティー,1996,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Peter_Doherty_(immunologist),https://ja.wikipedia.org/wiki/%E3%83%94%E3%83%BC%E3%82%BF%E3%83%BC%E3%83%BB%E3%83%89%E3%83%8F%E3%83%BC%E3%83%86%E3%82%A3%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Doherty%2009.jpg,男性,1940-10-15T00:00:00Z,,オーストラリア
http://www.wikidata.org/entity/Q169330,オーエン・リチャードソン,1928,ノーベル物理学賞,https://en.wikipedia.org/wiki/Owen_Willans_Richardson,https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%BC%E3%82%A8%E3%83%B3%E3%83%BB%E3%83%AA%E3%83%81%E3%83%A3%E3%83%BC%E3%83%89%E3%82%BD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Owen%20Richardson.jpg,男性,1879-04-26T00:00:00Z,1959-02-15T00:00:00Z,イギリス
http://www.wikidata.org/entity/Q169577,アーネスト・ローレンス,1939,ノーベル物理学賞,https://en.wikipedia.org/wiki/Ernest_Lawrence,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%BC%E3%83%8D%E3%82%B9%E3%83%88%E3%83%BB%E3%83%AD%E3%83%BC%E3%83%AC%E3%83%B3%E3%82%B9,http://commons.wikimedia.org/wiki/Special:FilePath/Ernest%20Lawrence.jpg,男性,1901-08-08T00:00:00Z,1958-08-27T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q159552,ヨハネス・ヴィルヘルム・イェンセン,1944,ノーベル文学賞,https://en.wikipedia.org/wiki/Johannes_V._Jensen,https://ja.wikipedia.org/wiki/%E3%83%A8%E3%83%8F%E3%83%8D%E3%82%B9%E3%83%BB%E3%83%B4%E3%82%A3%E3%83%AB%E3%83%98%E3%83%AB%E3%83%A0%E3%83%BB%E3%82%A4%E3%82%A7%E3%83%B3%E3%82%BB%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Vilhelm%20Jensen%201944.jpg,男性,1873-01-20T00:00:00Z,1950-11-25T00:00:00Z,デンマーク王国
http://www.wikidata.org/entity/Q122298,カール・アレクサンダー・ミュラー,1987,ノーベル物理学賞,https://en.wikipedia.org/wiki/K._Alex_M%C3%BCller,https://ja.wikipedia.org/wiki/%E3%82%AB%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%A2%E3%83%AC%E3%82%AF%E3%82%B5%E3%83%B3%E3%83%80%E3%83%BC%E3%83%BB%E3%83%9F%E3%83%A5%E3%83%A9%E3%83%BC,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Alexander%20Mueller.jpg,男性,1927-04-20T00:00:00Z,2023-01-09T00:00:00Z,スイス
http://www.wikidata.org/entity/Q364997,アラン・アスペ,2022,ノーベル物理学賞,https://en.wikipedia.org/wiki/Alain_Aspect,https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A9%E3%83%B3%E3%83%BB%E3%82%A2%E3%82%B9%E3%83%9A,http://commons.wikimedia.org/wiki/Special:FilePath/Alain%20Aspect%20%2826341660894%29%20%28cropped%29.jpg,男性,1947-06-15T00:00:00Z,,フランス
http://www.wikidata.org/entity/Q295696,スネ・ベリストローム,1982,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/Sune_Bergstr%C3%B6m,https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%8D%E3%83%BB%E3%83%99%E3%83%AA%E3%82%B9%E3%83%88%E3%83%AD%E3%83%BC%E3%83%A0,http://commons.wikimedia.org/wiki/Special:FilePath/Sune%20Bergstr%C3%B6m%203.jpg,男性,1916-01-10T00:00:00Z,2004-08-15T00:00:00Z,スウェーデン
http://www.wikidata.org/entity/Q83333,ジェームズ・ワトソン,1962,ノーベル生理学・医学賞,https://en.wikipedia.org/wiki/James_Watson,https://ja.wikipedia.org/wiki/%E3%82%B8%E3%82%A7%E3%83%BC%E3%83%A0%E3%82%BA%E3%83%BB%E3%83%AF%E3%83%88%E3%82%BD%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/James%20D%20Watson.jpg,男性,1928-04-06T00:00:00Z,,アメリカ合衆国
http://www.wikidata.org/entity/Q172118,パーシー・ブリッジマン,1946,ノーベル物理学賞,https://en.wikipedia.org/wiki/Percy_Williams_Bridgman,https://ja.wikipedia.org/wiki/%E3%83%91%E3%83%BC%E3%82%B7%E3%83%BC%E3%83%BB%E3%83%96%E3%83%AA%E3%83%83%E3%82%B8%E3%83%9E%E3%83%B3,http://commons.wikimedia.org/wiki/Special:FilePath/Bridgman.jpg,男性,1882-04-21T00:00:00Z,1961-08-20T00:00:00Z,アメリカ合衆国
http://www.wikidata.org/entity/Q201452,ブライアン・P・シュミット,2011,ノーベル物理学賞,https://en.wikipedia.org/wiki/Brian_Schmidt,https://ja.wikipedia.org/wiki/%E3%83%96%E3%83%A9%E3%82%A4%E3%82%A2%E3%83%B3%E3%83%BBP%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%9F%E3%83%83%E3%83%88,http://commons.wikimedia.org/wiki/Special:FilePath/Brian%20Schmidt%20portrait%201.jpg,男性,1967-02-24T00:00:00Z,,アメリカ合衆国
